SKU,name,description,price,meta_description,meta_keywords,tax_category_id,shipping_category_id,count_on_hand,product_properties,taxons,blendable_taxon_ids,images,width,depth,height,weight
"TWANN-0006","White Peony Fruits Loose Leaf Tea","<h3>Description</h3> <p>Bai Mu Dan white tea blended with safflowers, ripe cherries, tangy cranberries and red berry flavor make this tea yummy.  UniqTeas White Peony Fruits Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea blended with safflowers, ripe cherries, tangy cranberries and red berry flavor make this tea yummy.</p>","19.50","Select Uniq Teas White Peony Fruits Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,White Peony Fruits,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:4|Nutty:0|Vegetal:1|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0007","Champagne Raspberry White Loose Leaf Tea","<h3>Description</h3> <p>Like the taste of Champagne and Raspberry? Well you are going to love this tea. This romantic blend makes you feel like its Valentines day every day. Ingredients: White tea, safflowers with champagne flavor and red raspberry flavors.  UniqTeas Champagne Raspberry White Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>White tea, safflowers with champagne</p>","22.00","Select Uniq Teas Champagne Raspberry White Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Champagne Raspberry White,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:3|Nutty:0|Vegetal:1|Woody:0|Aroma:4|Spicy:0|Floral: 3|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0008","Acai Berry White Loose Leaf Tea","<h3>Description</h3> <p>Delicious and good for you. This loose leaf white tea blend features “super food” acai mixed delicately with exotic, flavorful berries to create a deliciously flavorful white tea blend packed with antioxidants.   UniqTeas Acai Berry White Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>White tea scented with natural Acai berry and sprinkled with blue corn flowers. </p>","19.50","Select Uniq Teas Acai Berry White Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Acai Berry White,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:3|Nutty:0|Vegetal:1|Woody:0|Aroma:3|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0009","Pomegranate White Loose Leaf Tea","<h3>Description</h3> <p>The sweet and tart taste of pomegranate combines with our white tea. This fruity blend seems to liven this otherwise serene white tea. Ingredients: Bai Mu Dan white tea, pomegranate peels, safflowers and pomegranate flavor.  UniqTeas Pomegranate White Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea, pomegranate peels, safflowers and pomegranate flavor. </p>","19.50","Select Uniq Teas Pomegranate White Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Pomegranate White,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:3|Nutty:0|Vegetal:1|Woody:0|Aroma:3|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0010","White Chai Loose Leaf Tea","<h3>Description</h3> <p>Bai Mu Dan white tea, lemon grass, cardamom, cinnamon, and fresh ginger flavor. An absolute delight!   UniqTeas White Chai Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea, lemon grass, cardamom, cinnamon, and fresh ginger flavor.</p>","22.50","Select Uniq Teas White Chai Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,White Chai,Chinese","698318840","727197546","20000","Sweetness:2|Fruity:0|Nutty:0|Vegetal:1|Woody:0|Aroma:4|Spicy:4|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0011","White Christmas Loose Leaf Tea","<h3>Description</h3> <p>Bai Mu Dan white tea, orange peel, almonds, rose petals, cinnamon chips, apple pieces and cinnamon orange spice holiday flavor   UniqTeas White Christmas Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea, orange peel, almonds, rose petals, cinnamon chips, apple pieces and cinnamon orange spice holiday flavor </p>","19.50","Select Uniq Teas White Christmas Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,White Christmas,Chinese","698318840","727197546","20000","Sweetness:3|Fruity:2|Nutty:3|Vegetal:1|Woody:0|Aroma:4|Spicy:3|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TWANN-0012","Tropical Hurricane Loose Leaf Tea","<h3>Description</h3> <p>Bai Mu Dan white tea, safflowers, blue mallow blossoms, marigolds, corn flowers and mango, passion tropical flavor.   UniqTeas Tropical Hurricane Loose Leaf Tea is a wonderful white tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Bai Mu Dan white tea, safflowers, blue mallow blossoms, marigolds, corn flowers and mango, passion tropical flavor. </p>","19.50","Select Uniq Teas Tropical Hurricane Loose Leaf Tea at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","White Tea,Tropical Hurricane,Chinese","698318840","727197546","20000","Sweetness:4|Fruity:4|Nutty:0|Vegetal:1|Woody:0|Aroma:4|Spicy:0|Floral: 0|Strength:2","Categories>White Tea","","","7","3","12","1.14"
"TIINN-0001-02","Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag. 6 count pouch.  UniqTeas Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Iced Tea 6 Count ,black","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0002-02","Apricot Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with apricot flavoring. 6 count pouch.  UniqTeas Apricot Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with apricot flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Apricot Iced Tea 6 Count ,apricot","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0003-02","Black Currant Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with black currant flavoring.  6 count pouch.  UniqTeas Black Currant Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with mango flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Black Currant Iced Tea 6 Count ,currant","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0004-02","Mango Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with mango flavoring.  6 count pouch.  UniqTeas Mango Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with mango flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Mango Iced Tea 6 Count ,mango","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0005-02","Passionfruit Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with passionfruit flavoring.  6 count pouch.  UniqTeas Passionfruit Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with passion-fruit flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Passionfruit Iced Tea 6 Count ,passion fruit","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0006-02","Raspberry Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with raspberry flavoring.  6 count pouch.  UniqTeas Raspberry Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with raspberry flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Raspberry Iced Tea 6 Count ,raspberry","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0007-02","Peach Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with peach flavoring.  6 count pouch.  UniqTeas Peach Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with peach flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Peach Iced Tea 6 Count ,peach","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0008-02","Tropical Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with tropical fruit flavoring.  6 count pouch.  UniqTeas Tropical Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with tropical fruit flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Tropical Iced Tea 6 Count ,h","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TIINN-0009-02","Passionberry Iced Tea 6 Count ","<h3>Description</h3> <p>One gallon classic black iced tea bag with passion berry flavoring.  6 count pouch.  UniqTeas Passionberry Iced Tea 6 Count  is a wonderful iced tea.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Nilgiri black tea with passion berry flavoring.</p>","9.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Iced Tea,Passionberry Iced Tea 6 Count ,tropical","698318840","727197546","20000","","Categories>Iced Tea","","","7","3","9","0.5"
"TSVNN-0001","Earl Grey Tea Sachet 15ct Tin","<h3>Description</h3> <p>A fine blend of black tea with the zesty and fragrant aroma of top quality Bergamot oil.  A classic black tea loved across the world. Uniq Teas Earl Grey Loose Leaf Tea delivers a timeless and classic tea with its rich, full-bodied black tea taste and exotic citrus flavor. For a refined exquisite  taste and memorable aroma, Uniq Teas Earl Grey Tea infuses the citrus punch of the bergamot fruit. A refreshing and bright cup of tea for anytime of your day, Experience the tea difference with Uniq Teas natural flavors and premium taste.   UniqTeas Earl Grey Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p><h3>Ingredients</h3> <p>Whole leaf Black tea, bergamot flavor. </p>","10.95","Select Uniq Teas Earl Grey Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Earl Grey Tea Sachet 15ct Tin,Bergamot","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0002","English Breakfast Tea Sachet 15ct Tin","<h3>Description</h3> <p>Uniq Teas English Breakfast Tea Loose Leaf Tea begins your morning with a robust, classic and invigorating cup of black leaf tea. For a malty and oaky blend, Uniq Teas English Breakfast Tea creates a full-bodied taste by combining the bold Kenyan and Assam black teas. Traditionally served with a splash of milk and sugar.   UniqTeas English Breakfast Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas English Breakfast Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,English Breakfast Tea Sachet 15ct Tin,breakfast","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0003","Orange Creamsicle Tea Sachet 15ct Tin","<h3>Description</h3> <p>Uniq Teas Orange Creamsicle rooibos ea Loose Leaf Tea begins your evening or anytime with a sweet, romantic, and soothing cup of herbal tea. For a sweet and soothing citrus blend, Uniq Teas Citrus Chaomile Tea creates a sweet, soothing, citus filled romantic cup combining chamomile, hibiscus, orange and lemon flavors as well as orange and lemon peel. As well as a sprinkling of lemon myrtle.  UniqTeas Orange Creamsicle Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas Orange Creamsicle Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Orange Creamsicle Tea Sachet 15ct Tin,orange","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0004","Citrus Chamomile Tea Sachet 15ct Tin","<h3>Description</h3> <p>Uniq Teas Citrus Chamomile Tea Loose Leaf Tea begins your evening or anytime with a sweet, romantic, and soothing cup of herbal tea. For a sweet and soothing citrus blend, Uniq Teas Citrus Chaomile Tea creates a sweet, soothing, citus filled romantic cup combining chamomile, hibiscus, orange and lemon flavors as well as orange and lemon peel. As well as a sprinkling of lemon myrtle.  UniqTeas Citrus Chamomile Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas Citrus Chamomile Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Citrus Chamomile Tea Sachet 15ct Tin,citrus","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0005","Mintea Tea Sachet 15ct Tin","<h3>Description</h3> <p>Uniq Teas Mintea combines Peppermint and Gunpowder Green Loose Leaf  Tea and brings you on a sweet, healthy, green, and herbal journey towards health. Begin your  sweet, spicy, healthy , and vivacious cup of herbal and green tea. For a sweet and spicy, healthy green tea peppermint blend, Uniq Teas Mintea creates a sweet, and spicy mouthful of vivacious loose leaf tea combining peppermint and green tea.   UniqTeas Mintea Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas Mintea Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Mintea Tea Sachet 15ct Tin,mint","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0006","Jasmine  Tea Sachet 15ct Tin","<h3>Description</h3> <p>Uniq Teas sweet fragrant scented Jasmine Tea Loose Leaf Tea lets you relax and unwind with a heavenly scented cup of green tea. For  a green heavenly scented green tea, Uniq Teas Jasmine Green Tea creates a fragrant scented green healthy cup of green tea. Best drank all by itself.   UniqTeas Jasmine  Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas Jasmine  Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Jasmine  Tea Sachet 15ct Tin,chinese","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"TSVNN-0007","Sencha Tea Sachet 15ct Tin","<h3>Description</h3> <p>The gold standard in Japanese tea.  Hand picked in the spring (the first flush) to draw out the crisp clean flavor.  With notes of steamed greens and abundant in antioxidants, this green tea is a daily favorite.  UniqTeas Sencha Tea Sachet 15ct Tin is a wonderful sachets.  UniqTeas.com is a great place to shop for tea and buy tea and tea accessories.</p>","10.95","Select Uniq Teas Sencha Tea Sachet 15ct Tin at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Sachets,Sencha Tea Sachet 15ct Tin,japanese","698318840","727197546","20000","","Categories>Sachets","","","2.6","2.6","6","0.25"
"ACC-0001","Finum Tea Filters EXTRA SLIM","<h3>Description</h3> <p>True-Flavor Filters- 100 tea filters per box- ideal for use in cups and tea glasses- with pleated bottom- white true-flavour paper- 40 boxes per Case  Uniq Teas is a great place to shop for tea and buy tea.</p>","6.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Filters EXTRA SLIM,tea filter","25484906","727197546","20000","","Categories>Accessories","","","3","1","6","0.125"
"ACC-0002","Finum Tea Filters LARGE","<h3>Description</h3> <p>True-Flavor Filters- 100 tea filters per box- ideal for use in tea pots (without a holder)- with easy-to-fill flap- with pleated bottom- brown true-flavour paper- 24 boxes per case  Uniq Teas is a great place to shop for tea and buy tea.</p>","7.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Filters LARGE,tea filter","25484906","727197546","20000","","Categories>Accessories","","","3.5","1","7","0.135"
"ACC-0003","Finum Tea Filters EXTRA LARGE","<h3>Description</h3> <p>True-Flavor Filters- 60 tea filters per box- ideal for use in large tea pots- with easy-to-fill flap- with pleated bottom- white true-flavour paper- 35 boxes per case  Uniq Teas is a great place to shop for tea and buy tea.</p>","8.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Filters EXTRA LARGE,tea filter","25484906","727197546","20000","","Categories>Accessories","","","4","1","8","0.145"
"ACC-0004","Finum Medium Brewing Basket","<h3>Description</h3> <p>Permanent Filter with Stainless-Steel MeshBrewing basket with stainless-steel mesh and heat-tolerant plastic frame. Ample room for the tea leaves to expand. Permanent filter for brewing either tea, herbal tea, fruit infusions or coffee. Aroma unaffected! Taste unaffected! Longlasting! The lid doubles as a handy drip-off tray for the brewing basket. Dishwasher proof.Available in black, green, red.18 per case  Uniq Teas is a great place to shop for tea and buy tea.</p>","11.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Medium Brewing Basket,infuser","25484906","727197546","20000","","Categories>Accessories","","","4","3","5","1"
"ACC-0005","Finum Large Brewing Basket","<h3>Description</h3> <p>Fits diameters from 70 to 100 mm.Available in Black Only18 per case  Uniq Teas is a great place to shop for tea and buy tea.</p>","11.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Large Brewing Basket,infuser","25484906","727197546","20000","","Categories>Accessories","","","4","3","5","1"
"ACC-0006","Finum Tea Glass Brewing System","<h3>Description</h3> <p>Finum Tea Glass Brewing System  Uniq Teas is a great place to shop for tea and buy tea.</p>","12.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Glass Brewing System,tea glass","25484906","727197546","20000","","Categories>Accessories","","","4","3","5","1"
"ACC-0007","Finum Tea Control 0.8 L/28 oz ","<h3>Description</h3> <p>Keeps your teas tasty and hot for up to one hour.Tea is served without having to remove the filter.6 per case.Available in black, green, yellow & blue.  Uniq Teas is a great place to shop for tea and buy tea.</p>","32.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Control 0.8 L/28 oz ,teapot","25484906","727197546","20000","","Categories>Accessories","","","6","6","6","1.5"
"ACC-0009","Finum Tea Control 1.2 L/40 oz","<h3>Description</h3> <p>Comes with a stylish glass teapot and the patented filter insert.Available in black, green, yellow & blue.6 per case.  Uniq Teas is a great place to shop for tea and buy tea.</p>","38.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Control 1.2 L/40 oz,teapot","25484906","727197546","20000","","Categories>Accessories","","","6","6","6","2"
"ACC-0016","Finum Floating Basket","<h3>Description</h3> <p>Permanent Filter with Stainless-Steel MeshBrewing basket with stainless-steel mesh and heat-tolerant plastic frame. Ample room for the tea leaves to expand. Permanent filter for brewing either tea, herbal tea, fruit infusions or coffee. Aroma unaffected! Taste unaffected! Long lasting!6 per case  Uniq Teas is a great place to shop for tea and buy tea.</p>","12.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Floating Basket,infuser","25484906","727197546","20000","","Categories>Accessories","","","4","4","4","1"
"ACC-0017","Finum Hot Glass System 130 ml / 5 oz","<h3>Description</h3> <p>Double Wall Tea Glass with Permanent Filter and Hat- guaranteed long durability and dishwasher safety- infuser constructed of taste and odour-free stainless-steel micro-mesh and a heat-tolerant plastic frame- heat-safe borosilicate glass  Uniq Teas is a great place to shop for tea and buy tea.</p>","25.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Hot Glass System 130 ml / 5 oz,tea glass","25484906","727197546","20000","","Categories>Accessories","","","4","4","5","1"
"ACC-0018","Finum Tea Pot System","<h3>Description</h3> <p>Teapot system with permanent infuser6 per case.Available in white, green, yellow & blue.   Uniq Teas is a great place to shop for tea and buy tea.</p>","38.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Tea Pot System,teapot","25484906","727197546","20000","","Categories>Accessories","","","5","5","7","2"
"ACC-0019","Finum Golden Filter Set","<h3>Description</h3> <p>Two different coloured permanent filters for brewing either tea, herbal tea, fruit infusions or coffee. The filter will fit most tea pots and mugs. Durable stainless-steel mesh with heat-tolerant plastic frame. The lid doubles as a drip-off tray. Available in size M: suitable for mugs and tea pots with diameters from 65 to 95 mm. Colours per set:1 x translucent green and 1 x translucent blue.Dishwasher proof.6 pcs per case.  Uniq Teas is a great place to shop for tea and buy tea.</p>","19.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Finum Golden Filter Set,infuser","25484906","727197546","20000","","Categories>Accessories","","","8","4","5","1.5"
"ACC-0020","Tea Tin 4 oz","<h3>Description</h3> <p>Deep Tin Container with cover. Fits 2 to 4 oz of tea depending on volume of tea.  Uniq Teas is a great place to shop for tea and buy tea.</p>","3.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Tea Tin 4 oz,tin","25484906","727197546","20000","","Categories>Accessories","","","4","4","4","0.25"
"ACC-0021","Tea Tin 6 Inch","<h3>Description</h3> <p>Tall Tin that fits 2 to 6 oz of tea depending on volume of tea.  Uniq Teas is a great place to shop for tea and buy tea.</p>","3.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Tea Tin 6 Inch,tin","25484906","727197546","20000","","Categories>Accessories","","","2.6","2.6","6","0.25"
"ACC-0021","Matcha Set","<h3>Description</h3> <p>Japanese ceramics, 3 piece set in a gift box, consisting of bowl, measuring spoon and Matcha whisk.    Uniq Teas is a great place to shop for tea and buy tea.</p>","53.80","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Matcha Set,tea set","25484906","727197546","20000","","Categories>Accessories","","","6","6","6","2"
"ACC-0022","Matcha Whisk","<h3>Description</h3> <p>The bamboo whisk, known as “Chasen,” used in the Japanese tea ceremony is perfectly designed and hand crafted from white bamboo to make your traditional style Matcha. The hand carved strands are exquisitely designed to produce the creamiest froth which is essential to traditional style drinking of Matcha. The creaminess of the froth is the mark of well prepared Matcha.    Uniq Teas is a great place to shop for tea and buy tea.</p>","15.80","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Matcha Whisk,whisk","25484906","727197546","20000","","Categories>Accessories","","","3","3","4","0.125"
"ACC-0023","Matcha Spoon","<h3>Description</h3> <p>This bamboo matcha scoop (7” length) is perfect for preparing matcha green tea by the ancient art of the Japanese tea ceremony. The Japanese tea ceremony is a ritual rooted in Zen Buddhism in which matcha is prepared and served to guests in a calm and tranquil environment. In Japan, the host performs the tea ceremony wearing a kimono on a tatami, or woven straw mat. A formal tea ceremony can take up to 5 hours may include serving sweets and other food in addition to matcha.   Uniq Teas is a great place to shop for tea and buy tea.</p>","6.50","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Matcha Spoon,spoon","25484906","727197546","20000","","Categories>Accessories","","","7","1","1","0.06"
"ACC-0024","Teapot Blooming Teas w/infuser","<h3>Description</h3> <p>For the infusion of blooming teas. 4 cups (17fl. oz.)  Can also use as teapot as it comes with an infuser.   Uniq Teas is a great place to shop for tea and buy tea.</p>","19.99","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Teapot Blooming Teas w/infuser,teapot","25484906","727197546","20000","","Categories>Accessories","","","6","6","6","2"
"ACC-0025","Ice Tea Maker","<h3>Description</h3> <p>40 oz Ice Tea Maker with fine mesh filter.    Uniq Teas is a great place to shop for tea and buy tea.</p>","38.50","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Ice Tea Maker,iced tea","25484906","727197546","20000","","Categories>Accessories","","","6","6","10","2.5"
"ACC-0026","Teafilter Magic II","<h3>Description</h3> <p>The perfect way to make tea. The simple principle of this invention is hard to believe and so easy. Pot on top of cup and release tea into cup. Mug not included.  Uniq Teas is a great place to shop for tea and buy tea.</p>","19.00","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Teafilter Magic II,filter","25484906","727197546","20000","","Categories>Accessories","","","6","6","7","2"
"ACC-0027","Stainless Steel Tea Strainer","<h3>Description</h3> <p>Stainless Steel Strainer 3 inches round.  Fits on top of most tea cups for easy brewing of fine loose teas..  Uniq Teas is a great place to shop for tea and buy tea.</p>","5.95","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Stainless Steel Tea Strainer,strainer","25484906","727197546","20000","","Categories>Accessories","","","3","3","3","0.25"
"ACC-0028","Tea Measuring Spoon","<h3>Description</h3> <p>Tea Measuring Spoon. One perfect cup of tea.  Uniq Teas is a great place to shop for tea and buy tea.</p>","4.75","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Tea Measuring Spoon,spoon","25484906","727197546","20000","","Categories>Accessories","","","5","2","2","0.25"
"ACC-0029","Tea Maker","<h3>Description</h3> <p>Stainless Steel and glass 6 cup tea press.  Uniq Teas is a great place to shop for tea and buy tea.</p>","44.95","Select Uniq Teas null at UniqTeas.com for all of your loose tea, tea sachet, tea bag and tea accessory needs.","Tea Accessories,Tea Maker,teapot","25484906","727197546","20000","","Categories>Accessories","","","6","6","6","2"
